contig_name,length,prop_gc,gc_skew,at_skew,cpg_count,cpg_ratio,orf_length,linguistic_complexity_6,has_crb,reference_coverage,hits
TRINITY_DN25_c0_g1_i1,207,0.478261,0.010101,-0.055556,19,1.605306,65,0.047119,true,0.371841,N00442
TRINITY_DN15_c0_g1_i1,362,0.328729,-0.142857,0.061728,11,1.148212,39,0.077393,false,NA,NA
TRINITY_DN15_c0_g1_i2,444,0.378378,-0.071429,0.144928,28,1.77094,71,0.091797,true,0.544099,N00983
TRINITY_DN15_c0_g1_i3,576,0.373264,-0.106977,0.069252,37,1.865546,40,0.121338,true,0.726776,N01248
TRINITY_DN15_c0_g1_i4,353,0.334278,-0.169492,0.046809,14,1.461698,39,0.07666,false,NA,NA
TRINITY_DN15_c0_g1_i5,307,0.338762,-0.057692,0.231527,13,1.480891,49,0.063965,true,0.381841,N00980
TRINITY_DN15_c1_g1_i1,226,0.340708,0.194805,-0.275168,3,0.475456,70,0.045166,false,NA,NA
TRINITY_DN15_c2_g1_i1,274,0.456204,0.04,-0.033557,31,2.177949,91,0.062256,true,0.314028,N00055
TRINITY_DN15_c3_g1_i1,226,0.336283,0.078947,-0.253333,3,0.472474,27,0.050293,false,NA,NA
TRINITY_DN5_c0_g1_i10,322,0.363354,-0.008547,0.131707,16,1.505552,32,0.070068,false,NA,NA
TRINITY_DN5_c0_g1_i11,525,0.375238,-0.106599,0.128049,26,1.423061,51,0.106445,true,0.632063,N00063
TRINITY_DN5_c0_g1_i13,317,0.350158,-0.045045,0.174757,13,1.340599,43,0.068359,true,0.388471,N00058
TRINITY_DN5_c0_g1_i14,411,0.364964,-0.066667,0.157088,21,1.54125,43,0.088623,true,0.508974,N00198
TRINITY_DN5_c0_g1_i15,435,0.367816,-0.1125,0.178182,21,1.44564,46,0.092529,false,NA,NA
TRINITY_DN5_c0_g1_i2,400,0.3525,-0.035461,0.050193,22,1.772764,44,0.084229,true,0.520891,N00060
TRINITY_DN5_c0_g1_i3,367,0.386921,0.014085,0.128889,18,1.310714,49,0.080322,false,NA,NA
TRINITY_DN5_c0_g1_i4,214,0.32243,-0.101449,-0.103448,10,1.816638,38,0.046143,false,NA,NA
TRINITY_DN5_c0_g1_i5,334,0.38024,0.007874,0.111111,17,1.408234,49,0.072754,false,NA,NA
TRINITY_DN5_c0_g1_i6,451,0.348115,-0.057325,0.027211,25,1.835721,45,0.093994,true,0.509113,N00079
TRINITY_DN5_c0_g1_i8,390,0.379487,-0.013514,0.123967,19,1.353425,49,0.084717,true,0.483247,N00199
TRINITY_DN5_c0_g1_i9,529,0.376181,-0.115578,0.163636,29,1.570536,46,0.110596,true,0.59292,N00054
TRINITY_DN5_c1_g1_i1,335,0.465672,-0.025641,0.005587,32,1.763158,84,0.076172,true,0.734286,N00072
TRINITY_DN30_c0_g1_i1,201,0.472637,0.010526,-0.113208,19,1.692819,66,0.045654,true,1.0,N01751
TRINITY_DN12_c0_g1_i1,524,0.442748,-0.431034,0.164384,44,2.104418,112,0.085205,true,0.081897,N02396
TRINITY_DN12_c0_g1_i3,419,0.424821,-0.033708,0.153527,25,1.323938,60,0.080322,false,NA,NA
TRINITY_DN12_c0_g2_i1,827,0.423216,-0.211429,-0.21174,39,1.102441,81,0.165283,true,0.248153,N02396
TRINITY_DN12_c0_g3_i1,224,0.482143,-0.148148,0.017241,22,1.72791,74,0.050781,false,NA,NA
TRINITY_DN12_c0_g3_i2,234,0.487179,-0.157895,0.033333,24,1.772727,77,0.053711,false,NA,NA
TRINITY_DN12_c0_g3_i3,536,0.44403,-0.067227,-0.067114,40,1.520891,107,0.11792,true,0.976821,N02476
TRINITY_DN12_c0_g3_i4,548,0.45073,-0.036437,-0.063123,45,1.61896,90,0.119873,false,NA,NA
TRINITY_DN12_c0_g3_i5,606,0.422442,0.070313,-0.137143,31,1.152303,139,0.12207,false,NA,NA
TRINITY_DN12_c0_g3_i6,262,0.48855,0.046875,-0.029851,28,1.79496,87,0.059814,false,NA,NA
TRINITY_DN12_c0_g3_i7,541,0.473198,0.15625,-0.22807,34,1.150776,145,0.080566,false,NA,NA
TRINITY_DN12_c0_g5_i1,205,0.419512,-0.093023,0.02521,9,1.006547,51,0.044678,false,NA,NA
TRINITY_DN12_c1_g1_i1,210,0.509524,-0.065421,-0.029126,24,1.768421,69,0.047363,true,0.266753,N00199
TRINITY_DN12_c4_g1_i1,235,0.506383,0.07563,0.017241,24,1.602273,70,0.053467,false,NA,NA
TRINITY_DN7_c0_g1_i1,361,0.33795,0.180328,-0.046025,18,1.805,60,0.078369,true,0.42875,N02188
TRINITY_DN7_c0_g1_i2,446,0.358744,0.0875,-0.06993,31,2.17698,59,0.095703,true,0.535354,N02185
TRINITY_DN7_c1_g1_i2,464,0.420259,0.025641,-0.048327,35,1.709474,79,0.10083,true,0.587385,N00063
TRINITY_DN7_c1_g1_i3,465,0.382796,0.022472,-0.080139,34,1.996969,93,0.101563,true,0.582707,N02187
TRINITY_DN7_c1_g1_i4,226,0.362832,-0.02439,-0.097222,14,1.883333,55,0.051025,false,NA,NA
TRINITY_DN7_c1_g1_i6,203,0.359606,-0.068493,-0.092308,15,2.29638,51,0.046143,false,NA,NA
TRINITY_DN7_c1_g2_i1,210,0.471429,-0.090909,0.027027,24,2.074074,69,0.047607,true,0.985714,N02711
TRINITY_DN7_c1_g2_i2,207,0.487923,-0.089109,0.0,26,2.127273,68,0.047607,true,0.995169,N02712
TRINITY_DN7_c1_g3_i1,303,0.508251,0.0,-0.006711,35,1.788666,72,0.070557,true,0.852507,N00073
TRINITY_DN8_c0_g1_i1,263,0.479087,0.063492,-0.080292,23,1.53023,78,0.058105,true,0.323493,N02186
TRINITY_DN28_c0_g1_i1,785,0.414013,0.015385,-0.069565,57,1.694886,66,0.16748,true,0.969849,N02184
TRINITY_DN17_c0_g1_i1,280,0.357143,0.14,0.055556,14,1.599347,30,0.063721,false,NA,NA
TRINITY_DN17_c1_g1_i1,257,0.377432,-0.051546,-0.125,16,1.752771,39,0.060791,true,0.299766,N00992
TRINITY_DN2_c0_g1_i1,786,0.422392,0.0,-0.207048,60,1.711424,84,0.163086,true,0.627034,N00988
TRINITY_DN24_c0_g1_i1,250,0.456,-0.070175,0.073529,20,1.546551,82,0.057373,true,0.338776,N00455
TRINITY_DN16_c0_g1_i1,360,0.425,-0.03268,-0.072464,26,1.601095,95,0.080078,false,NA,NA
TRINITY_DN16_c0_g1_i2,277,0.505415,-0.071429,-0.021898,37,2.102359,91,0.062012,true,0.338346,N00058
TRINITY_DN16_c0_g1_i3,470,0.470213,-0.004525,-0.060241,47,1.809173,91,0.103027,true,0.551046,N00062
TRINITY_DN16_c0_g1_i5,462,0.471861,-0.018349,-0.07377,47,1.828239,91,0.101074,true,0.553885,N00058
TRINITY_DN16_c1_g1_i1,230,0.482609,-0.099099,-0.02521,24,1.809836,76,0.05127,true,0.787671,N02470
TRINITY_DN16_c1_g1_i2,213,0.464789,-0.010101,-0.035088,26,2.260408,71,0.048096,true,0.943662,N02719
TRINITY_DN16_c3_g1_i1,225,0.493333,-0.009009,0.0,22,1.607143,74,0.051514,false,NA,NA
TRINITY_DN16_c3_g1_i2,220,0.486364,0.009346,0.00885,18,1.383648,72,0.050781,false,NA,NA
TRINITY_DN16_c3_g1_i3,257,0.48249,-0.032258,-0.022556,18,1.204688,72,0.059814,true,0.712291,N00080
TRINITY_DN16_c5_g1_i1,264,0.496212,-0.007634,-0.052632,24,1.476923,63,0.046631,true,0.449715,N00082
TRINITY_DN16_c6_g1_i1,284,0.461268,0.068702,-0.111111,18,1.19719,51,0.060547,false,NA,NA
TRINITY_DN23_c0_g1_i1,220,0.477273,0.028571,-0.026087,24,1.917211,73,0.049072,true,0.331818,N00501
TRINITY_DN23_c0_g2_i1,210,0.47619,0.04,-0.036364,25,2.103365,69,0.047607,true,0.318182,N00500
TRINITY_DN4_c0_g1_i1,736,0.414402,-0.055738,-0.053364,59,1.873016,74,0.160156,true,0.85731,N00991
TRINITY_DN4_c0_g1_i10,824,0.425971,-0.042735,-0.145877,62,1.661723,102,0.177002,true,0.963227,N00986
TRINITY_DN4_c0_g1_i11,714,0.446779,-0.090909,-0.098734,67,1.896076,93,0.156006,true,0.766082,N00991
TRINITY_DN4_c0_g1_i15,466,0.439914,-0.02439,-0.057471,45,1.997143,73,0.105469,true,0.559598,N00091
TRINITY_DN4_c0_g1_i17,307,0.436482,0.044776,0.132948,26,1.781696,102,0.070801,false,NA,NA
TRINITY_DN4_c0_g1_i20,754,0.392573,0.0,-0.021834,55,1.893262,115,0.154541,true,0.825635,N00089
TRINITY_DN4_c0_g1_i23,713,0.448808,-0.09375,-0.094148,67,1.882601,128,0.153564,true,0.735257,N00091
TRINITY_DN4_c0_g1_i24,754,0.399204,-0.063123,-0.046358,59,1.971897,74,0.158447,true,0.834491,N00987
TRINITY_DN4_c0_g1_i25,458,0.443231,-0.024631,-0.035294,43,1.912782,89,0.103271,true,0.556382,N00096
TRINITY_DN4_c0_g1_i28,858,0.438228,-0.106383,-0.074689,76,1.866071,93,0.183838,true,0.992982,N00991
TRINITY_DN4_c0_g1_i31,594,0.415825,-0.052632,-0.066282,53,2.069822,83,0.131104,true,0.721485,N00200
TRINITY_DN4_c0_g1_i32,544,0.439338,-0.104603,-0.055738,53,2.041348,109,0.121582,true,0.8157,N00101
TRINITY_DN4_c0_g1_i35,579,0.452504,-0.099237,-0.0347,55,1.874117,87,0.127441,true,0.643275,N00991
TRINITY_DN4_c0_g1_i37,692,0.452312,-0.118211,-0.118734,71,2.034451,93,0.151855,true,0.80117,N00991
TRINITY_DN4_c0_g1_i40,408,0.409314,0.02994,0.053942,32,1.874246,91,0.094238,false,NA,NA
TRINITY_DN4_c0_g1_i42,444,0.439189,-0.015385,-0.036145,43,2.008838,99,0.099854,true,0.521685,N00096
TRINITY_DN4_c0_g1_i45,763,0.406291,-0.006452,-0.019868,57,1.810315,83,0.162842,true,0.818707,N00089
TRINITY_DN4_c0_g1_i46,344,0.465116,-0.025,0.01087,36,1.93621,100,0.076416,false,NA,NA
TRINITY_DN4_c0_g1_i5,449,0.487751,-0.13242,-0.086957,54,2.058234,130,0.101318,true,0.664348,N00103
TRINITY_DN4_c0_g1_i52,875,0.426286,-0.072386,-0.063745,75,1.896676,128,0.18457,true,0.966123,N00091
TRINITY_DN4_c0_g1_i54,860,0.410465,-0.048159,-0.092702,65,1.798584,102,0.180908,true,0.957295,N00986
TRINITY_DN4_c0_g1_i57,564,0.471631,-0.105263,-0.073826,60,1.934488,109,0.123291,true,0.605948,N00096
TRINITY_DN4_c0_g1_i58,376,0.428191,0.043478,-0.032558,33,1.918367,80,0.086426,true,0.568111,N00102
TRINITY_DN4_c0_g1_i60,682,0.431085,-0.108844,-0.108247,62,1.980237,119,0.14917,true,0.958261,N00103
TRINITY_DN4_c0_g1_i62,469,0.420043,0.005076,0.007353,37,1.7886,121,0.105225,true,0.724026,N00094
TRINITY_DN4_c0_g1_i63,276,0.456522,0.047619,0.026667,26,1.812121,91,0.062256,false,NA,NA
TRINITY_DN4_c0_g1_i7,834,0.425659,-0.03662,-0.135699,62,1.643402,117,0.178711,true,0.973903,N00986
TRINITY_DN4_c0_g1_i9,683,0.439239,-0.106667,-0.112272,64,1.965114,119,0.149414,true,0.975652,N00103
TRINITY_DN4_c1_g1_i1,203,0.46798,0.178947,0.037037,20,1.858974,67,0.044922,true,0.854701,N02478
TRINITY_DN4_c1_g1_i2,208,0.480769,0.14,0.092593,26,2.206446,69,0.047607,true,0.984375,N02498
TRINITY_DN31_c0_g1_i1,251,0.450199,0.168142,-0.043478,18,1.45648,58,0.057861,true,0.313283,N02187
TRINITY_DN6_c0_g1_i1,320,0.475,0.013158,0.047619,29,1.606926,74,0.070801,true,0.3975,N02188
TRINITY_DN6_c0_g1_i2,311,0.482315,0.013333,0.018634,31,1.71426,70,0.06958,true,0.390152,N02185
TRINITY_DN10_c0_g1_i1,434,0.354839,0.038961,-0.121429,28,2.052703,51,0.093506,true,0.514393,N00982
TRINITY_DN10_c0_g1_i2,433,0.341801,0.054054,-0.122807,22,1.744689,38,0.094238,true,0.540676,N00982
TRINITY_DN10_c0_g1_i3,443,0.352144,0.0,-0.094077,26,1.893162,51,0.095215,true,0.528517,N00981
TRINITY_DN26_c0_g1_i1,207,0.497585,-0.106796,-0.076923,26,2.052632,68,0.046387,true,1.0,N01644
TRINITY_DN26_c1_g1_i1,334,0.476048,-0.081761,-0.028571,39,2.074865,103,0.076416,false,NA,NA
TRINITY_DN26_c1_g1_i2,368,0.478261,-0.090909,0.0,41,1.964583,115,0.083496,false,NA,NA
TRINITY_DN26_c1_g1_i3,332,0.472892,-0.057325,-0.04,35,1.891892,99,0.075928,true,0.420786,N00981
TRINITY_DN26_c1_g2_i1,319,0.476489,-0.144737,0.053892,29,1.635897,87,0.071045,false,NA,NA
TRINITY_DN26_c2_g1_i1,257,0.455253,0.094017,-0.014286,11,0.833432,78,0.056885,true,0.510345,N00445
TRINITY_DN26_c2_g1_i2,257,0.459144,0.118644,-0.007194,12,0.898601,78,0.056396,true,0.517241,N00445
TRINITY_DN11_c0_g1_i1,281,0.437722,-0.02439,0.012658,25,1.858466,93,0.061768,true,0.346397,N00054
TRINITY_DN11_c0_g1_i2,227,0.431718,0.102041,0.03876,19,1.815236,75,0.051025,true,0.630252,N00070
TRINITY_DN11_c0_g1_i3,290,0.444828,-0.023256,0.006211,27,1.883117,96,0.063232,true,0.362821,N00198
TRINITY_DN11_c2_g1_i1,219,0.515982,0.097345,0.056604,24,1.662239,72,0.049072,true,0.297814,N01248
TRINITY_DN18_c0_g1_i1,255,0.462745,0.067797,0.065693,31,2.281385,55,0.057129,false,NA,NA
TRINITY_DN18_c0_g2_i1,384,0.46875,-0.111111,-0.019608,46,2.208,127,0.086182,true,0.582938,N00095
TRINITY_DN18_c0_g3_i1,239,0.34728,0.012048,-0.205128,14,1.943089,48,0.056152,false,NA,NA
TRINITY_DN18_c0_g4_i1,368,0.372283,-0.124088,-0.177489,25,1.991342,50,0.08252,true,0.45568,N00941
TRINITY_DN18_c0_g5_i1,212,0.424528,0.0,0.098361,19,1.989136,70,0.047607,true,0.254502,N00204
