contig_name,length,prop_gc,gc_skew,at_skew,cpg_count,cpg_ratio,orf_length,linguistic_complexity_6,has_crb,reference_coverage,hits
TRINITY_DN3_c0_g1_i20,423,0.479905,0.044335,0.009091,39,1.604454,88,0.093506,true,0.832298,N00934
TRINITY_DN3_c0_g1_i21,444,0.497748,-0.122172,0.013453,48,1.771866,68,0.098633,true,0.774131,N01004
TRINITY_DN3_c0_g1_i23,426,0.464789,0.020202,0.017544,38,1.652343,89,0.093506,true,0.790514,N01880
TRINITY_DN3_c0_g1_i24,422,0.464455,0.071429,0.061947,43,1.89911,88,0.094238,true,0.987805,N00957
TRINITY_DN3_c0_g1_i29,286,0.468531,-0.074627,0.092105,29,1.857975,95,0.06543,true,0.968627,N00003
TRINITY_DN3_c0_g1_i3,426,0.467136,0.015075,0.039648,39,1.678521,89,0.092773,true,0.876087,N01881
TRINITY_DN3_c0_g1_i30,456,0.5,0.04386,0.192982,53,1.863233,82,0.100586,true,0.849372,N01357
TRINITY_DN3_c0_g1_i31,437,0.464531,0.024631,0.051282,42,1.782634,94,0.094971,true,0.850746,N00937
TRINITY_DN3_c0_g1_i34,280,0.471429,0.015152,0.162162,25,1.607348,58,0.062988,false,NA,NA
TRINITY_DN3_c0_g1_i37,392,0.459184,-0.011111,0.04717,35,1.694036,78,0.085693,false,NA,NA
TRINITY_DN3_c0_g1_i38,441,0.496599,0.041096,0.063063,51,1.878947,94,0.0979,true,0.885106,N01307
TRINITY_DN3_c0_g1_i39,338,0.470414,0.044025,0.206704,34,1.821814,77,0.076416,false,NA,NA
TRINITY_DN3_c0_g1_i4,434,0.467742,0.044335,0.203463,42,1.772807,82,0.096191,true,0.835821,N00937
TRINITY_DN3_c0_g1_i40,395,0.468354,0.016216,0.028571,38,1.754735,79,0.087891,false,NA,NA
TRINITY_DN3_c0_g1_i5,389,0.455013,0.028249,0.075472,37,1.839126,77,0.087158,false,NA,NA
TRINITY_DN3_c0_g1_i7,341,0.472141,0.006211,0.144444,31,1.631327,78,0.075928,false,NA,NA
TRINITY_DN3_c0_g1_i8,389,0.470437,0.016393,0.019417,36,1.673118,77,0.085938,false,NA,NA
TRINITY_DN3_c0_g1_i9,440,0.495455,0.055046,0.054054,51,1.89447,94,0.098145,true,0.889362,N01307
TRINITY_DN3_c0_g2_i1,385,0.488312,0.085106,0.015228,41,1.799476,73,0.084961,true,0.846336,N00968
TRINITY_DN3_c2_g1_i2,234,0.508547,-0.008403,-0.356522,25,1.652542,39,0.052979,false,NA,NA
TRINITY_DN3_c2_g1_i3,214,0.462617,-0.171717,0.026087,19,1.70984,44,0.045898,false,NA,NA
TRINITY_DN3_c3_g1_i1,201,0.472637,0.094737,-0.075472,22,1.977639,66,0.046143,false,NA,NA
TRINITY_DN3_c15_g1_i1,242,0.466942,-0.061947,0.069767,21,1.598113,66,0.054932,false,NA,NA
TRINITY_DN3_c17_g1_i1,297,0.525253,-0.025641,0.248227,38,1.85625,69,0.067139,true,0.555,N02360
TRINITY_DN3_c17_g1_i2,245,0.518367,-0.023622,0.101695,31,1.884615,72,0.057617,true,0.889706,N01321
TRINITY_DN14_c0_g1_i1,261,0.524904,-0.109489,0.032258,29,1.632657,87,0.059326,true,0.988372,N01777
TRINITY_DN14_c0_g1_i2,264,0.534091,-0.092199,-0.00813,30,1.607143,88,0.060059,true,0.996212,N00234
TRINITY_DN14_c0_g2_i1,255,0.509804,-0.015385,0.024,30,1.81108,84,0.05957,true,1.0,N01776
TRINITY_DN15_c0_g1_i1,271,0.520295,-0.021277,-0.107692,38,2.072866,90,0.063477,true,1.0,N01808
TRINITY_DN15_c0_g1_i2,271,0.516605,-0.071429,-0.083969,35,1.945641,90,0.062256,true,1.0,N01811
TRINITY_DN15_c0_g1_i3,271,0.531365,-0.055556,-0.102362,39,2.045085,90,0.061768,true,1.0,N01794
TRINITY_DN15_c1_g1_i1,325,0.532308,0.052023,0.039474,40,1.74216,98,0.074707,true,0.976898,N00144
TRINITY_DN15_c1_g1_i2,286,0.517483,-0.040541,-0.014493,38,1.987928,95,0.066895,true,1.0,N01732
TRINITY_DN15_c1_g1_i3,312,0.532051,0.048193,0.013699,43,1.951986,103,0.071289,true,0.993056,N00145
TRINITY_DN15_c3_g1_i1,414,0.429952,0.044944,-0.067797,33,1.728273,80,0.090332,true,0.913551,N02355
TRINITY_DN1_c0_g1_i1,376,0.465426,-0.04,0.084577,32,1.574045,94,0.081299,true,0.913613,N02359
TRINITY_DN1_c0_g2_i1,323,0.52322,-0.076923,-0.012987,39,1.774725,104,0.071289,true,0.886154,N02560
TRINITY_DN1_c0_g2_i4,345,0.521739,-0.1,-0.078788,40,1.720913,104,0.07666,true,0.563574,N02558
TRINITY_DN1_c2_g1_i1,368,0.483696,0.05618,0.063158,31,1.444782,84,0.083496,true,0.827189,N00155
TRINITY_DN1_c2_g2_i1,435,0.462069,0.014925,0.179487,43,1.852347,80,0.091309,true,0.96088,N00964
TRINITY_DN1_c2_g2_i2,414,0.456522,0.037037,0.208889,38,1.764073,75,0.087402,true,0.928205,N00961
TRINITY_DN1_c2_g3_i1,339,0.519174,-0.079545,0.153374,30,1.321637,76,0.076172,true,0.736842,N00965
TRINITY_DN32_c0_g1_i1,257,0.470817,0.07438,0.029412,27,1.906319,38,0.059326,false,NA,NA
TRINITY_DN32_c0_g1_i2,204,0.509804,0.057692,0.12,27,2.043785,38,0.047119,false,NA,NA
TRINITY_DN32_c1_g1_i1,262,0.446565,-0.128205,-0.144828,26,2.023767,77,0.05957,true,0.895105,N01303
TRINITY_DN5_c0_g1_i1,327,0.495413,-0.037037,-0.018182,34,1.696886,99,0.073242,true,0.984424,N01272
TRINITY_DN5_c0_g1_i2,240,0.491667,-0.084746,0.098361,28,1.944444,79,0.054443,true,0.974359,N02747
TRINITY_DN5_c0_g1_i3,327,0.513761,-0.047619,-0.018868,36,1.672159,99,0.073242,true,0.987539,N01273
TRINITY_DN5_c0_g2_i1,255,0.509804,-0.046154,0.04,34,2.056452,84,0.058105,true,0.967871,N00287
TRINITY_DN5_c0_g2_i2,277,0.505415,0.042857,0.124088,31,1.755674,83,0.064209,false,NA,NA
TRINITY_DN12_c0_g1_i1,294,0.527211,0.083871,0.064748,33,1.626761,97,0.068359,true,0.996599,N01735
TRINITY_DN33_c0_g1_i1,239,0.502092,-0.05,0.092437,27,1.796992,79,0.053711,true,0.640751,N00134
TRINITY_DN7_c0_g1_i1,552,0.481884,-0.052632,0.13986,71,2.221769,129,0.122314,true,0.779026,N00275
TRINITY_DN7_c0_g1_i2,479,0.501044,-0.05,0.104603,64,2.134224,105,0.106445,true,0.827715,N00275
TRINITY_DN7_c0_g1_i3,537,0.506518,-0.007353,0.064151,76,2.20665,88,0.12085,true,0.962547,N00275
TRINITY_DN7_c0_g2_i1,463,0.457883,-0.103774,0.051793,48,1.99946,96,0.101318,true,0.888158,N00283
TRINITY_DN7_c0_g2_i11,463,0.466523,-0.111111,0.020243,49,1.969358,96,0.100098,true,0.957237,N01054
TRINITY_DN7_c0_g2_i17,358,0.477654,-0.064327,0.037433,35,1.721154,90,0.081299,false,NA,NA
TRINITY_DN7_c0_g2_i2,269,0.513011,-0.057971,0.068702,34,1.927503,89,0.061279,false,NA,NA
TRINITY_DN7_c0_g2_i20,461,0.503254,-0.146552,-0.030568,51,1.7856,131,0.101807,true,0.989201,N02309
TRINITY_DN7_c0_g2_i23,450,0.451111,-0.1133,0.036437,42,1.858407,92,0.097412,true,0.877193,N00283
TRINITY_DN7_c0_g2_i24,375,0.48,-0.088889,0.076923,38,1.77327,92,0.083984,true,0.96206,N00156
TRINITY_DN7_c0_g2_i4,393,0.473282,-0.129032,0.072464,36,1.663492,101,0.088135,true,0.912281,N00160
TRINITY_DN7_c0_g2_i5,463,0.449244,-0.144231,0.113725,41,1.792371,102,0.099609,true,0.967105,N00973
TRINITY_DN7_c0_g2_i7,269,0.505576,-0.058824,0.067669,32,1.868056,89,0.061035,false,NA,NA
TRINITY_DN7_c0_g2_i8,385,0.503896,-0.164948,-0.068063,40,1.682508,105,0.086182,true,0.948171,N02311
TRINITY_DN7_c0_g2_i9,393,0.480916,-0.079365,0.078431,38,1.682894,98,0.087402,true,0.968912,N00157
TRINITY_DN7_c1_g1_i1,233,0.506438,-0.152542,0.06087,28,1.918824,77,0.054932,true,0.938272,N00863
TRINITY_DN7_c1_g2_i1,328,0.484756,0.006289,0.053254,39,2.024051,83,0.072754,true,0.979104,N00950
TRINITY_DN7_c2_g1_i1,242,0.53719,-0.061538,-0.107143,34,1.954859,68,0.056885,true,0.757098,N00142
TRINITY_DN7_c2_g1_i2,246,0.536585,-0.075758,-0.087719,35,1.987994,68,0.058105,true,0.769716,N00141
TRINITY_DN28_c0_g1_i1,318,0.45283,0.083333,0.034483,22,1.358974,99,0.072754,true,0.938462,N01293
TRINITY_DN28_c0_g1_i2,226,0.442478,0.06,-0.063492,14,1.270173,75,0.051025,false,NA,NA
TRINITY_DN17_c0_g1_i1,366,0.497268,-0.021978,-0.184783,41,1.812976,78,0.083252,true,0.776805,N00923
TRINITY_DN17_c0_g1_i10,412,0.495146,0.009804,-0.153846,45,1.782178,110,0.092285,true,0.968992,N02978
TRINITY_DN17_c0_g1_i2,417,0.522782,0.045872,-0.055276,52,1.828947,78,0.094482,false,NA,NA
TRINITY_DN17_c0_g1_i5,450,0.517778,0.072961,-0.050691,53,1.766667,89,0.101318,true,0.739437,N00958
TRINITY_DN17_c0_g2_i1,530,0.501887,0.06015,0.022727,62,1.864397,94,0.118408,true,0.9375,N01359
TRINITY_DN17_c0_g3_i1,468,0.472222,-0.067873,-0.117409,44,1.694257,87,0.104248,true,0.94898,N02386
TRINITY_DN17_c0_g3_i2,406,0.470443,-0.04712,-0.060465,43,1.918462,87,0.092285,true,0.8,N02386
TRINITY_DN17_c0_g4_i1,273,0.47619,0.230769,-0.020979,31,2.11575,91,0.062256,true,1.0,N02388
TRINITY_DN17_c1_g1_i1,233,0.433476,0.069307,0.0,20,1.836091,57,0.050293,false,NA,NA
TRINITY_DN2_c0_g1_i1,237,0.464135,0.127273,-0.133858,25,1.990927,78,0.054932,true,0.952381,N02758
TRINITY_DN2_c0_g1_i2,399,0.443609,-0.084746,-0.09009,38,1.949846,78,0.085693,false,NA,NA
TRINITY_DN2_c0_g1_i3,343,0.48105,-0.006061,-0.213483,35,1.763885,78,0.077393,false,NA,NA
TRINITY_DN2_c0_g1_i4,241,0.46473,0.107143,-0.147287,26,2.02129,79,0.054932,true,0.965812,N02757
TRINITY_DN2_c0_g1_i8,255,0.447059,0.035088,-0.163121,21,1.650231,78,0.058594,false,NA,NA
TRINITY_DN2_c0_g1_i9,398,0.459799,-0.027322,-0.004651,36,1.712646,78,0.085938,true,0.932384,N01365
TRINITY_DN2_c1_g1_i1,399,0.483709,-0.036269,-0.213592,41,1.759032,123,0.089111,true,0.82227,N00206
TRINITY_DN2_c1_g1_i3,212,0.504717,-0.009346,-0.180952,24,1.777778,70,0.048828,false,NA,NA
TRINITY_DN2_c1_g1_i4,212,0.5,-0.018868,-0.169811,25,1.887464,70,0.049072,false,NA,NA
TRINITY_DN23_c0_g1_i1,353,0.495751,0.177143,-0.011236,41,1.951591,95,0.079834,true,0.896552,N00508
TRINITY_DN23_c0_g1_i11,328,0.506098,0.084337,-0.160494,33,1.582456,58,0.071533,true,0.704492,N02557
TRINITY_DN23_c0_g1_i12,242,0.466942,0.150442,-0.054264,19,1.473718,70,0.052979,false,NA,NA
TRINITY_DN23_c0_g1_i13,317,0.501577,0.09434,-0.101266,33,1.670019,54,0.068848,true,0.767016,N00307
TRINITY_DN23_c0_g1_i15,375,0.517333,0.061856,0.016575,41,1.64035,72,0.086914,true,0.983562,N00518
TRINITY_DN23_c0_g1_i16,317,0.507886,0.10559,-0.115385,31,1.533552,57,0.069092,false,NA,NA
TRINITY_DN23_c0_g1_i17,253,0.466403,0.118644,-0.111111,21,1.548077,71,0.055664,false,NA,NA
TRINITY_DN23_c0_g1_i18,292,0.506849,0.067568,0.027778,29,1.553476,49,0.067627,true,0.755682,N00505
TRINITY_DN23_c0_g1_i2,346,0.488439,0.183432,-0.096045,38,1.905507,86,0.07666,true,0.892958,N00261
TRINITY_DN23_c0_g1_i22,375,0.522667,0.05102,0.027933,41,1.605074,72,0.086182,true,0.997159,N00001
TRINITY_DN23_c0_g1_i24,306,0.490196,0.066667,-0.064103,29,1.584643,49,0.068848,false,NA,NA
TRINITY_DN23_c0_g1_i25,375,0.512,0.072917,-0.016393,38,1.554489,72,0.083252,false,NA,NA
TRINITY_DN23_c0_g1_i26,328,0.5,0.073171,-0.146341,35,1.716507,54,0.071777,false,NA,NA
TRINITY_DN23_c0_g1_i27,242,0.483471,0.111111,0.024,22,1.575148,71,0.056152,false,NA,NA
TRINITY_DN23_c0_g1_i4,260,0.515385,0.208955,0.111111,34,2.059166,86,0.060059,true,0.857143,N01395
TRINITY_DN23_c0_g1_i8,325,0.501538,0.104294,-0.135802,33,1.63242,63,0.07251,true,0.617336,N02559
TRINITY_DN23_c1_g1_i1,380,0.457895,0.011494,0.087379,42,2.108879,82,0.084229,true,0.96063,N02356
TRINITY_DN34_c0_g1_i1,232,0.443966,-0.106796,0.085271,20,1.769641,77,0.053711,true,0.873077,N01294
TRINITY_DN4_c0_g1_i1,248,0.479839,0.07563,-0.069767,27,1.902273,81,0.057129,true,0.995885,N00864
TRINITY_DN4_c0_g1_i2,415,0.472289,-0.030612,-0.041096,38,1.643564,83,0.092773,true,0.968293,N01360
TRINITY_DN4_c0_g1_i3,406,0.502463,-0.019608,-0.029703,42,1.639615,81,0.088867,true,0.830803,N00972
TRINITY_DN4_c0_g2_i1,407,0.486486,0.030303,-0.033493,33,1.37163,81,0.090088,true,0.91,N01367
TRINITY_DN4_c0_g3_i1,368,0.502717,-0.005405,-0.136612,40,1.72043,79,0.084473,true,0.901961,N01369
TRINITY_DN4_c0_g3_i2,362,0.48895,-0.016949,-0.102703,36,1.664368,77,0.082764,false,NA,NA
TRINITY_DN31_c0_g1_i1,341,0.472141,0.043478,0.066667,29,1.528912,65,0.07666,true,0.893899,N00928
TRINITY_DN31_c0_g1_i2,365,0.490411,0.094972,-0.021505,35,1.609347,66,0.081787,true,0.910224,N00926
TRINITY_DN31_c0_g1_i3,355,0.467606,0.048193,0.005291,34,1.756147,66,0.082031,false,NA,NA
TRINITY_DN31_c1_g1_i1,224,0.455357,-0.058824,-0.04918,24,2.074074,65,0.05127,false,NA,NA
TRINITY_DN31_c1_g1_i2,221,0.457014,-0.108911,-0.033333,24,2.104762,64,0.050293,false,NA,NA
TRINITY_DN31_c2_g1_i1,248,0.491935,-0.114754,-0.095238,31,2.093682,70,0.055176,true,0.905109,N01363
TRINITY_DN21_c0_g1_i1,412,0.490291,-0.049505,0.038095,44,1.781447,82,0.092041,true,0.970944,N02346
TRINITY_DN21_c0_g2_i1,358,0.449721,-0.043478,-0.15736,31,1.715832,86,0.076904,true,0.79798,N00960
TRINITY_DN21_c0_g3_i1,287,0.54007,0.083871,0.272727,36,1.732394,90,0.066406,true,1.0,N01251
TRINITY_DN21_c0_g4_i1,292,0.493151,0.125,-0.013514,32,1.83108,97,0.067627,true,0.979675,N00507
TRINITY_DN21_c1_g1_i1,243,0.485597,0.169492,0.04,29,2.084295,81,0.055908,true,1.0,N02753
TRINITY_DN6_c0_g1_i1,228,0.504386,-0.008696,-0.061947,23,1.586207,76,0.052246,true,1.0,N01803
TRINITY_DN6_c0_g1_i2,240,0.525,0.031746,-0.070175,24,1.452711,80,0.055176,true,1.0,N01806
TRINITY_DN10_c0_g1_i1,452,0.528761,-0.029289,-0.211268,52,1.647323,100,0.101318,true,0.978355,N00999
TRINITY_DN10_c1_g1_i1,547,0.424132,-0.068966,-0.04127,40,1.633811,114,0.119873,true,0.99274,N01000
TRINITY_DN10_c1_g2_i1,473,0.427061,-0.138614,-0.136531,27,1.276462,92,0.102051,true,0.964059,N02358
TRINITY_DN10_c1_g3_i1,391,0.491049,0.020833,0.005025,35,1.485562,99,0.084473,true,0.922306,N02313
TRINITY_DN26_c0_g1_i1,253,0.470356,-0.042017,-0.014925,25,1.789757,76,0.058594,true,1.0,N01333
TRINITY_DN11_c0_g1_i1,308,0.548701,0.04142,-0.007194,43,1.858025,81,0.070313,true,0.694517,N00161
TRINITY_DN18_c0_g1_i1,285,0.473684,-0.037037,0.106667,21,1.315385,79,0.064941,false,NA,NA
TRINITY_DN18_c0_g1_i2,277,0.483755,0.0,0.118881,21,1.295834,76,0.05957,true,0.657957,N02326
TRINITY_DN18_c0_g2_i1,420,0.502381,-0.014218,0.062201,46,1.736161,93,0.096436,true,0.918719,N00136
TRINITY_DN18_c0_g2_i2,421,0.494062,-0.028846,0.061033,46,1.791987,93,0.096924,true,0.923645,N00136
TRINITY_DN18_c0_g2_i3,352,0.505682,-0.101124,0.126437,46,2.065306,93,0.083252,true,0.844828,N00136
TRINITY_DN18_c0_g3_i1,279,0.480287,0.0,-0.048276,28,1.740254,54,0.062012,false,NA,NA
TRINITY_DN18_c0_g3_i2,398,0.487437,0.041237,0.029412,39,1.652507,81,0.09082,true,0.816017,N01249
TRINITY_DN18_c0_g3_i3,269,0.490706,0.030303,-0.007299,25,1.545267,41,0.060791,true,0.598315,N00137
TRINITY_DN18_c0_g4_i1,222,0.509009,-0.256637,-0.137615,22,1.637827,74,0.049316,true,1.0,N02387
TRINITY_DN18_c1_g1_i1,278,0.496403,-0.014493,-0.157143,28,1.635294,54,0.064209,true,0.574113,N01867
TRINITY_DN13_c0_g1_i1,370,0.467568,0.16763,-0.025381,26,1.322882,83,0.084229,true,0.770386,N00998
TRINITY_DN13_c0_g2_i1,412,0.458738,-0.005291,-0.03139,38,1.753191,82,0.088623,true,0.958937,N00967
TRINITY_DN13_c0_g3_i1,453,0.483444,0.013699,-0.008547,41,1.549299,95,0.102295,true,0.930693,N02354
TRINITY_DN13_c0_g3_i2,463,0.460043,0.070423,0.024,38,1.558923,76,0.103516,true,0.929936,N00997
TRINITY_DN13_c0_g3_i3,463,0.455724,0.080569,0.02381,36,1.507325,76,0.103027,true,0.938429,N00997
TRINITY_DN13_c0_g3_i5,448,0.477679,0.037383,0.042735,45,1.763317,73,0.097656,true,0.957494,N01250
TRINITY_DN13_c0_g4_i1,372,0.5,-0.043011,0.086022,38,1.637438,77,0.084229,true,0.962025,N00974
TRINITY_DN13_c1_g1_i1,280,0.507143,0.084507,0.057971,33,1.846154,84,0.060791,true,0.807453,N00147
TRINITY_DN13_c1_g1_i2,407,0.501229,0.068627,0.083744,52,2.043844,81,0.092529,true,0.844538,N00149
TRINITY_DN13_c1_g1_i3,264,0.496212,0.038168,0.022556,34,2.095238,83,0.060547,true,0.791277,N00150
