contig_name,length,prop_gc,gc_skew,at_skew,cpg_count,cpg_ratio,orf_length,linguistic_complexity_6,has_crb,reference_coverage,hits
TRINITY_DN10_c2_g1_i8,343,0.446064,0.045752,-0.031579,31,1.820719,75,0.079346,true,0.784722,N00123
TRINITY_DN10_c2_g1_i9,239,0.330544,0.189873,-0.0375,10,1.589096,37,0.051758,false,NA,NA
TRINITY_DN13_c0_g1_i1,377,0.440318,0.072289,0.023697,27,1.485335,125,0.085205,false,NA,NA
TRINITY_DN13_c0_g1_i10,466,0.416309,0.020619,0.029412,33,1.635088,79,0.101074,true,0.812844,N00127
TRINITY_DN13_c0_g1_i2,208,0.466346,0.154639,0.081081,21,1.902439,68,0.047363,false,NA,NA
TRINITY_DN13_c0_g1_i3,463,0.393089,0.054945,0.060498,24,1.34593,76,0.099854,true,0.932203,N00117
TRINITY_DN13_c0_g1_i7,377,0.442971,0.101796,0.009524,27,1.475217,125,0.085205,false,NA,NA
TRINITY_DN13_c0_g1_i9,208,0.475962,0.151515,0.082569,20,1.737678,61,0.047363,false,NA,NA
TRINITY_DN13_c0_g2_i1,353,0.450425,0.081761,-0.020619,33,1.855527,76,0.081299,true,0.736052,N02365
TRINITY_DN13_c0_g2_i2,371,0.477089,0.084746,-0.030928,30,1.431327,94,0.08667,true,0.655367,N00115
TRINITY_DN13_c0_g3_i1,243,0.469136,0.140351,0.100775,15,1.144427,80,0.056152,true,0.77377,N00107
