contig_name,length,prop_gc,gc_skew,at_skew,cpg_count,cpg_ratio,orf_length,linguistic_complexity_6,has_crb,reference_coverage,hits
TRINITY_DN2_c0_g1_i23,283,0.462898,-0.038168,-0.039474,32,2.113912,86,0.064941,true,0.705128,N00870
TRINITY_DN2_c0_g1_i3,531,0.429379,-0.052632,-0.089109,40,1.638889,77,0.114746,true,0.962335,N01847
TRINITY_DN2_c0_g1_i4,585,0.487179,-0.038596,-0.093333,61,1.759963,113,0.124268,true,0.787056,N01006
TRINITY_DN2_c0_g1_i9,318,0.528302,-0.059524,-0.16,34,1.537761,105,0.072754,false,NA,NA
TRINITY_DN2_c0_g2_i1,329,0.43769,-0.083333,-0.059459,33,2.108974,67,0.07251,true,0.6375,N01009
TRINITY_DN2_c0_g3_i1,216,0.481481,-0.057692,-0.035714,20,1.602968,71,0.050293,true,1.0,N02062
TRINITY_DN2_c1_g1_i1,270,0.455556,-0.02439,-0.102041,29,2.071429,44,0.061279,false,NA,NA
TRINITY_DN2_c1_g2_i1,208,0.490385,-0.078431,0.056604,24,1.931141,51,0.048096,false,NA,NA
TRINITY_DN2_c3_g1_i1,220,0.490909,0.092593,0.089286,25,1.902456,72,0.051025,false,NA,NA
TRINITY_DN2_c4_g1_i2,219,0.520548,-0.052632,-0.066667,24,1.622222,72,0.050049,true,0.949772,N01939
TRINITY_DN2_c4_g1_i3,214,0.514019,-0.090909,-0.038462,20,1.426667,71,0.048828,true,0.935185,N01934
TRINITY_DN2_c5_g1_i1,207,0.449275,0.010753,-0.052632,24,2.297872,43,0.048584,false,NA,NA
TRINITY_DN2_c7_g1_i1,213,0.478873,0.156863,-0.009009,15,1.259361,69,0.050781,false,NA,NA
TRINITY_DN2_c7_g1_i2,424,0.445755,0.047619,0.029787,42,1.998653,78,0.093018,false,NA,NA
TRINITY_DN2_c7_g1_i3,439,0.460137,0.089109,0.012658,41,1.778557,83,0.098145,false,NA,NA
TRINITY_DN2_c7_g1_i4,439,0.469248,0.097087,0.038627,47,1.963365,87,0.097656,true,0.853392,N01878
TRINITY_DN2_c7_g1_i6,252,0.436508,-0.018182,0.028169,31,2.583333,52,0.053955,false,NA,NA
TRINITY_DN2_c7_g1_i7,400,0.44,0.034091,0.026786,38,1.965094,70,0.088623,false,NA,NA
TRINITY_DN2_c8_g1_i1,210,0.47619,-0.04,-0.036364,20,1.682692,61,0.049316,false,NA,NA
TRINITY_DN24_c2_g1_i1,228,0.508772,-0.017241,0.160714,23,1.559322,76,0.051514,true,1.0,N01844
TRINITY_DN24_c3_g1_i1,234,0.512821,0.016667,0.157895,26,1.69047,71,0.053711,true,0.972222,N02111
TRINITY_DN23_c0_g1_i1,321,0.492212,0.025316,-0.263804,33,1.698413,74,0.057861,true,0.052945,N02511
TRINITY_DN34_c1_g1_i1,225,0.524444,-0.084746,0.084112,26,1.692708,67,0.050049,true,0.990196,N02110
TRINITY_DN34_c1_g2_i1,209,0.497608,0.115385,0.219048,19,1.488381,68,0.046875,true,0.914414,N02163
TRINITY_DN34_c3_g1_i1,242,0.528926,-0.015625,0.140351,32,1.891087,66,0.054688,false,NA,NA
TRINITY_DN4_c0_g1_i10,313,0.421725,-0.060606,-0.171271,20,1.442396,68,0.066895,true,0.769437,N02336
TRINITY_DN4_c0_g1_i11,301,0.408638,-0.186992,-0.11236,14,1.154521,64,0.062256,true,0.748538,N02335
TRINITY_DN4_c0_g1_i12,308,0.425325,-0.068702,-0.19774,19,1.370492,66,0.065918,true,0.930464,N02334
TRINITY_DN4_c0_g1_i13,285,0.45614,-0.046154,-0.019355,22,1.487192,66,0.064941,true,0.732283,N01011
TRINITY_DN4_c0_g1_i14,285,0.459649,-0.099237,-0.012987,20,1.341808,66,0.06543,true,0.933775,N02337
TRINITY_DN4_c0_g1_i2,214,0.485981,-0.038462,0.036364,19,1.505926,66,0.050049,false,NA,NA
TRINITY_DN4_c0_g1_i3,288,0.454861,-0.099237,-0.121019,19,1.288136,66,0.06543,false,NA,NA
TRINITY_DN4_c0_g1_i8,281,0.462633,-0.046154,0.019868,20,1.333017,66,0.063965,false,NA,NA
TRINITY_DN4_c2_g1_i1,213,0.497653,-0.132075,-0.046729,17,1.311957,70,0.049316,true,1.0,N02034
TRINITY_DN31_c0_g1_i1,230,0.482609,-0.045045,-0.142857,20,1.496422,76,0.053711,true,0.95,N00023
TRINITY_DN31_c0_g1_i2,215,0.488372,-0.047619,-0.145455,22,1.72,71,0.047852,true,0.995169,N02096
TRINITY_DN31_c0_g1_i4,231,0.497835,-0.026087,-0.137931,24,1.677966,76,0.052734,true,0.95,N00023
TRINITY_DN31_c0_g1_i5,231,0.493506,-0.035088,-0.128205,25,1.779661,76,0.052002,true,0.995169,N02168
TRINITY_DN31_c2_g1_i1,225,0.515556,-0.068966,0.137615,23,1.545699,69,0.051758,true,0.957143,N02766
TRINITY_DN21_c1_g1_i1,225,0.48,-0.055556,0.111111,21,1.625387,68,0.052246,true,1.0,N01907
TRINITY_DN45_c0_g1_i1,205,0.521951,0.046729,-0.081633,38,2.727591,49,0.047363,true,0.63354,N00046
TRINITY_DN39_c1_g1_i1,589,0.398981,0.004255,0.073446,37,1.578517,73,0.12793,true,0.134999,N02511
TRINITY_DN39_c1_g2_i1,693,0.401154,-0.035971,-0.137349,56,2.011194,101,0.145508,true,0.147376,N02511
TRINITY_DN39_c1_g2_i2,1512,0.40873,-0.012945,0.008949,109,1.726371,88,0.280273,true,0.346551,N02511
TRINITY_DN6_c0_g1_i1,219,0.506849,-0.189189,0.018519,23,1.69596,72,0.05127,true,0.942857,N01973
TRINITY_DN6_c0_g2_i1,210,0.519048,-0.100917,-0.029703,25,1.785714,69,0.04834,true,0.936073,N02018
TRINITY_DN6_c0_g2_i2,210,0.538095,-0.132743,-0.010309,27,1.808036,69,0.04834,true,0.936073,N02019
TRINITY_DN6_c0_g2_i3,216,0.458333,-0.090909,-0.042735,21,1.866667,71,0.049561,true,0.962441,N02023
TRINITY_DN6_c0_g2_i4,222,0.486486,-0.092593,-0.070175,24,1.842961,73,0.051758,false,NA,NA
TRINITY_DN6_c0_g2_i5,222,0.495495,-0.109091,-0.053571,26,1.931081,73,0.051758,false,NA,NA
TRINITY_DN6_c1_g1_i1,272,0.529412,0.027778,-0.046875,35,1.837838,67,0.062012,true,0.846395,N00050
TRINITY_DN6_c1_g2_i1,201,0.512438,0.029126,0.020408,22,1.668679,66,0.047607,true,0.970588,N02047
TRINITY_DN6_c5_g1_i1,216,0.490741,-0.09434,-0.072727,23,1.784483,71,0.048828,true,0.957746,N02767
TRINITY_DN10_c0_g1_i1,225,0.56,-0.095238,0.212121,31,1.773455,74,0.05249,true,0.961722,N02967
TRINITY_DN10_c0_g1_i2,226,0.513274,-0.017241,0.2,26,1.747249,69,0.05249,true,0.962264,N02970
TRINITY_DN10_c0_g1_i3,310,0.483871,-0.093333,0.0625,34,1.890244,73,0.070068,true,0.375616,N00285
TRINITY_DN26_c0_g1_i1,212,0.509434,-0.148148,0.0,26,1.932679,43,0.049316,true,0.542416,N00873
TRINITY_DN26_c0_g2_i1,219,0.497717,-0.027523,-0.036364,27,1.992251,72,0.050781,true,0.995434,N01957
TRINITY_DN26_c1_g1_i1,227,0.524229,0.02521,-0.351852,21,1.347371,75,0.052979,true,0.4625,N01007
TRINITY_DN26_c1_g1_i2,324,0.509259,-0.066667,-0.119497,30,1.434475,107,0.073975,true,0.967593,N02078
TRINITY_DN26_c1_g2_i1,419,0.522673,-0.068493,-0.08,52,1.825708,104,0.093994,true,0.969697,N00049
TRINITY_DN26_c3_g1_i1,209,0.497608,-0.134615,-0.009524,22,1.731827,69,0.047363,false,NA,NA
TRINITY_DN26_c4_g1_i1,215,0.525581,-0.115044,0.078431,28,1.911111,37,0.050293,false,NA,NA
TRINITY_DN26_c5_g1_i1,237,0.531646,-0.095238,-0.009009,43,2.591152,45,0.054932,true,0.712963,N00048
TRINITY_DN11_c0_g1_i1,544,0.4375,-0.134454,-0.104575,53,2.073499,67,0.115234,true,0.663805,N00041
TRINITY_DN11_c0_g1_i2,258,0.523256,-0.051852,-0.089431,28,1.589789,70,0.059814,false,NA,NA
TRINITY_DN11_c0_g1_i3,252,0.503968,-0.03937,-0.088,29,1.815201,67,0.05957,false,NA,NA
TRINITY_DN11_c0_g1_i4,252,0.519841,-0.022901,-0.123967,31,1.821828,67,0.05835,false,NA,NA
TRINITY_DN11_c0_g1_i5,251,0.50996,-0.015625,-0.073171,28,1.716239,67,0.059082,true,0.990196,N02122
TRINITY_DN11_c0_g1_i7,562,0.414591,-0.012876,-0.106383,50,2.070744,67,0.116211,true,0.913851,N00036
TRINITY_DN11_c0_g1_i8,255,0.498039,-0.055118,-0.078125,25,1.585821,67,0.058594,false,NA,NA
TRINITY_DN11_c0_g1_i9,258,0.523256,-0.051852,-0.073171,30,1.703345,69,0.060547,true,0.985714,N02119
TRINITY_DN11_c2_g1_i1,248,0.459677,0.122807,-0.044776,27,2.0925,63,0.057617,true,0.300493,N00285
TRINITY_DN11_c4_g1_i1,234,0.517094,-0.008264,-0.274336,28,1.790164,63,0.05249,false,NA,NA
TRINITY_DN11_c4_g2_i1,208,0.528846,0.072727,0.22449,22,1.520771,67,0.047119,false,NA,NA
TRINITY_DN11_c6_g1_i1,222,0.513514,0.070175,0.203704,26,1.785339,74,0.051514,false,NA,NA
TRINITY_DN11_c9_g1_i1,262,0.496183,-0.030769,-0.212121,31,1.924189,66,0.060303,false,NA,NA
TRINITY_DN18_c0_g1_i1,210,0.466667,-0.204082,-0.089286,21,1.916558,69,0.048828,true,1.0,N01961
TRINITY_DN18_c1_g1_i1,215,0.488372,-0.085714,-0.018182,29,2.278874,71,0.050049,true,0.442827,N01008
TRINITY_DN13_c2_g1_i1,203,0.502463,-0.098039,-0.188119,18,1.418478,66,0.044434,true,0.97549,N02763
TRINITY_DN208_c0_g1_i1,212,0.490566,0.019231,0.092593,19,1.490196,70,0.047607,true,0.921296,N02765
TRINITY_DN265_c0_g1_i1,344,0.415698,0.090909,0.223881,21,1.424852,86,0.074463,true,0.947674,N02340
TRINITY_DN263_c0_g1_i1,210,0.538095,0.168142,-0.051546,20,1.353965,70,0.047363,true,1.0,N01812
