contig_name,length,prop_gc,gc_skew,at_skew,cpg_count,cpg_ratio,orf_length,linguistic_complexity_6,has_crb,reference_coverage,hits
TRINITY_DN0_c0_g1_i4,249,0.514056,-0.09375,0.024793,26,1.594581,56,0.057617,false,NA,NA
TRINITY_DN0_c0_g1_i5,249,0.506024,-0.079365,0.02439,24,1.515213,67,0.057373,true,0.824138,N00038
TRINITY_DN0_c0_g1_i7,287,0.512195,-0.006803,-0.042857,37,1.965753,68,0.064941,false,NA,NA
TRINITY_DN0_c0_g1_i8,221,0.470588,0.057692,-0.213675,19,1.558071,69,0.050049,true,0.962264,N02970
TRINITY_DN0_c0_g1_i9,287,0.512195,0.020408,-0.014286,34,1.807037,68,0.06543,false,NA,NA
TRINITY_DN0_c1_g1_i1,205,0.492683,-0.069307,-0.153846,21,1.696217,67,0.047607,true,0.956522,N01913
TRINITY_DN0_c1_g2_i1,209,0.492823,0.048544,0.09434,21,1.65873,68,0.048096,true,0.980676,N02395
TRINITY_DN0_c1_g3_i1,205,0.492683,0.029703,0.192308,20,1.609105,67,0.047119,true,0.980676,N02130
TRINITY_DN0_c4_g1_i1,214,0.457944,0.040816,0.068966,24,2.142678,47,0.049805,true,0.246769,N02556
TRINITY_DN0_c5_g1_i1,229,0.50655,-0.017241,0.00885,25,1.702349,75,0.05249,true,0.982684,N02117
TRINITY_DN0_c12_g1_i1,218,0.504587,0.018182,0.111111,30,2.162698,71,0.050781,true,0.957746,N02140
TRINITY_DN9_c0_g1_i1,207,0.608696,0.015873,0.111111,52,2.712702,69,0.040039,true,1.0,N03007
TRINITY_DN9_c0_g1_i2,201,0.641791,-0.03876,0.194444,60,2.903226,67,0.041992,true,1.0,N03013
TRINITY_DN9_c0_g1_i3,204,0.622549,-0.086614,0.090909,54,2.752624,68,0.040771,true,0.995098,N03018
TRINITY_DN9_c0_g1_i4,219,0.648402,-0.070423,0.064935,65,2.837919,73,0.045166,true,0.995434,N03022
TRINITY_DN9_c0_g1_i5,207,0.584541,-0.041322,0.116279,48,2.719212,69,0.042236,true,1.0,N03011
TRINITY_DN59_c0_g1_i1,205,0.512195,0.066667,0.18,24,1.793003,68,0.045166,true,0.980676,N02096
TRINITY_DN25_c0_g1_i1,201,0.517413,-0.019231,0.154639,23,1.710322,66,0.045898,true,0.99005,N02181
TRINITY_DN25_c0_g1_i2,228,0.508772,0.068966,0.089286,28,1.90681,75,0.052979,true,0.995614,N02108
TRINITY_DN25_c1_g1_i1,224,0.482143,0.018519,0.12069,24,1.844254,74,0.050537,true,0.966184,N02168
TRINITY_DN3_c0_g1_i1,544,0.417279,-0.048458,0.041009,55,2.328042,83,0.114746,true,0.973929,N01649
TRINITY_DN3_c0_g1_i2,302,0.466887,-0.092199,0.055901,41,2.512581,53,0.068115,true,0.561567,N01646
TRINITY_DN3_c0_g1_i4,252,0.507937,-0.125,0.048387,31,1.9375,83,0.057129,true,0.988095,N03264
TRINITY_DN14_c0_g1_i1,234,0.517094,-0.07438,-0.00885,28,1.8,77,0.053467,true,1.0,N02064
TRINITY_DN14_c1_g1_i1,218,0.518349,-0.044248,0.180952,31,2.121155,48,0.050537,false,NA,NA
TRINITY_DN14_c2_g1_i1,213,0.492958,0.12381,-0.018519,24,1.883567,71,0.048096,true,0.971831,N01949
TRINITY_DN36_c0_g1_i1,224,0.526786,0.152542,-0.018868,28,1.844706,74,0.050781,true,0.721683,N01552
TRINITY_DN36_c0_g1_i2,267,0.486891,0.107692,-0.021898,30,1.918103,79,0.061279,true,0.857651,N01553
TRINITY_DN36_c1_g1_i1,223,0.524664,-0.059829,-0.245283,26,1.700293,67,0.05127,false,NA,NA
TRINITY_DN15_c0_g1_i1,213,0.521127,-0.135135,0.0,28,1.972222,70,0.049805,true,0.985915,N02768
TRINITY_DN15_c0_g1_i2,213,0.492958,-0.085714,-0.055556,25,1.946272,70,0.048828,true,1.0,N02767
TRINITY_DN15_c0_g2_i1,222,0.495495,-0.163636,-0.017857,23,1.734375,73,0.052246,true,0.986486,N01946
TRINITY_DN15_c0_g2_i2,216,0.486111,-0.047619,-0.063063,23,1.806545,71,0.050537,true,0.960784,N02047
TRINITY_DN15_c0_g2_i3,219,0.484018,-0.132075,-0.044248,25,1.983696,72,0.051758,true,0.972603,N01985
TRINITY_DN15_c2_g1_i1,227,0.493392,-0.035714,-0.026087,31,2.246807,69,0.052246,true,0.459459,N01008
TRINITY_DN1_c0_g1_i1,303,0.485149,0.170068,-0.064103,28,1.617232,80,0.067383,true,0.955631,N01551
TRINITY_DN1_c0_g1_i2,217,0.465438,0.049505,-0.155172,17,1.450079,67,0.04834,true,0.93722,N00032
TRINITY_DN1_c2_g1_i1,292,0.482877,0.021277,0.192053,30,1.763285,73,0.06665,false,NA,NA
TRINITY_DN1_c2_g1_i2,222,0.486486,0.0,0.22807,22,1.674897,67,0.051758,false,NA,NA
TRINITY_DN1_c2_g1_i3,222,0.495495,0.036364,0.232143,23,1.690169,67,0.051025,true,0.97549,N02100
TRINITY_DN1_c2_g2_i1,222,0.486486,0.0,0.105263,20,1.522634,72,0.050781,true,1.0,N02160
TRINITY_DN72_c0_g1_i1,201,0.457711,-0.108696,-0.137615,14,1.345768,39,0.046875,false,NA,NA
TRINITY_DN32_c0_g1_i1,276,0.507246,0.014286,0.014706,44,2.478873,58,0.063721,true,0.838509,N00046
TRINITY_DN32_c0_g2_i1,265,0.528302,0.057143,-0.008,43,2.333129,83,0.060791,true,0.775758,N00049
TRINITY_DN32_c0_g2_i2,210,0.542857,0.157895,0.0,36,2.386364,51,0.048828,true,0.642202,N00047
TRINITY_DN30_c0_g1_i2,627,0.38118,-0.020921,-0.061856,50,2.196301,61,0.122559,false,NA,NA
TRINITY_DN30_c0_g1_i3,431,0.417633,-0.055556,-0.091633,42,2.241734,47,0.089844,true,0.594059,N02555
TRINITY_DN30_c0_g1_i4,746,0.403485,-0.023256,-0.08764,64,2.10902,74,0.146729,true,0.597291,N00285
TRINITY_DN30_c0_g2_i1,206,0.281553,0.034483,-0.027027,7,1.716667,49,0.036377,false,NA,NA
TRINITY_DN30_c1_g1_i1,616,0.431818,0.045113,0.0,38,1.326007,80,0.12915,true,0.679012,N02329
TRINITY_DN30_c1_g1_i2,625,0.4304,0.033457,-0.005618,40,1.383509,80,0.129639,true,0.667473,N01397
TRINITY_DN30_c1_g1_i3,625,0.4272,0.041199,-0.011173,38,1.33487,80,0.12915,true,0.684401,N01397
TRINITY_DN30_c1_g1_i4,616,0.435065,0.037313,0.005747,40,1.374156,80,0.129395,true,0.696296,N02329
TRINITY_DN12_c0_g1_i1,204,0.529412,0.0,0.104167,26,1.81893,67,0.046631,true,0.97549,N02177
TRINITY_DN54_c0_g1_i2,204,0.519608,-0.056604,-0.183673,20,1.457143,68,0.047119,true,0.965686,N02393
TRINITY_DN54_c0_g1_i3,210,0.533333,-0.053571,-0.22449,24,1.611768,69,0.049316,false,NA,NA
TRINITY_DN54_c0_g1_i4,210,0.519048,-0.06422,-0.207921,22,1.561866,69,0.049561,true,0.985714,N02119
TRINITY_DN54_c0_g2_i1,281,0.533808,0.013333,0.099237,34,1.698791,67,0.063477,true,0.985294,N02110
TRINITY_DN54_c2_g1_i1,264,0.371212,-0.22449,-0.13253,20,2.315789,35,0.05249,false,NA,NA
TRINITY_DN7_c0_g1_i1,210,0.495238,-0.134615,0.056604,20,1.581921,69,0.048584,true,0.980952,N01964
TRINITY_DN7_c1_g1_i1,265,0.498113,0.045455,-0.067669,38,2.31654,81,0.061768,true,0.785479,N02574
TRINITY_DN83_c0_g1_i1,1512,0.40873,-0.012945,0.008949,109,1.726371,88,0.280273,true,0.346551,N02511
TRINITY_DN83_c0_g1_i2,219,0.502283,0.072727,-0.027523,22,1.601196,51,0.051025,false,NA,NA
TRINITY_DN83_c0_g1_i3,1164,0.441581,-0.007782,0.089231,86,1.515694,99,0.22998,true,0.8,N02120
TRINITY_DN83_c0_g1_i4,351,0.504274,0.00565,-0.08046,34,1.523749,90,0.079346,true,0.979452,N00029
TRINITY_DN83_c0_g2_i1,891,0.402918,-0.02507,0.048872,55,1.521894,109,0.18457,false,NA,NA
TRINITY_DN8_c0_g1_i10,410,0.439024,0.022222,-0.217391,26,1.3167,68,0.088135,true,0.959494,N01012
TRINITY_DN8_c0_g1_i11,410,0.439024,0.033333,-0.208696,28,1.41886,68,0.089111,true,0.981627,N01011
TRINITY_DN8_c0_g1_i12,412,0.419903,-0.063584,-0.221757,20,1.105743,68,0.087891,true,0.821637,N02335
TRINITY_DN8_c0_g1_i13,418,0.425837,0.022472,-0.283333,22,1.161551,96,0.089844,true,0.856716,N02344
TRINITY_DN8_c0_g1_i14,415,0.433735,-0.011111,-0.242553,23,1.178541,95,0.091309,true,0.891641,N02342
TRINITY_DN8_c0_g1_i2,313,0.463259,0.048276,-0.202381,20,1.193745,70,0.072021,true,0.99061,N02565
TRINITY_DN8_c0_g1_i3,412,0.432039,-0.011236,-0.230769,25,1.300505,68,0.089111,true,0.766756,N02336
TRINITY_DN8_c0_g1_i4,417,0.426859,0.022472,-0.288703,22,1.158772,83,0.0896,false,NA,NA
TRINITY_DN8_c0_g1_i6,424,0.426887,0.005525,-0.27572,25,1.294261,72,0.092773,true,0.977169,N02773
TRINITY_DN8_c0_g1_i7,424,0.433962,0.01087,-0.266667,27,1.352712,72,0.093262,true,0.990868,N02773
TRINITY_DN8_c0_g1_i8,410,0.436585,0.039106,-0.203463,26,1.332833,68,0.089111,true,1.0,N03263
TRINITY_DN8_c0_g2_i1,210,0.538095,-0.168142,0.051546,20,1.353965,70,0.047363,true,1.0,N01812
TRINITY_DN58_c0_g1_i1,234,0.487179,-0.052632,-0.083333,21,1.516667,71,0.052246,false,NA,NA
TRINITY_DN58_c0_g1_i2,218,0.481651,-0.009524,-0.168142,20,1.582003,70,0.049316,true,0.906383,N00030
TRINITY_DN64_c0_g1_i1,206,0.5,0.067961,0.029126,22,1.716667,67,0.04834,true,0.980952,N01945
TRINITY_DN64_c0_g1_i2,211,0.507109,0.121495,0.038462,24,1.795745,69,0.049805,false,NA,NA
TRINITY_DN64_c1_g1_i1,464,0.510776,0.012658,0.101322,54,1.784615,101,0.104492,true,0.966597,N01006
TRINITY_DN64_c1_g2_i1,247,0.481781,0.058824,0.109375,23,1.610261,73,0.056152,false,NA,NA
TRINITY_DN64_c1_g2_i2,208,0.504808,0.028571,0.029126,22,1.661583,69,0.048096,true,0.962441,N02061
TRINITY_DN64_c1_g2_i3,212,0.476415,0.089109,0.081081,22,1.843478,70,0.048584,true,0.399247,N01847
TRINITY_DN28_c0_g1_i1,222,0.481982,-0.084112,-0.165217,19,1.484166,73,0.049561,true,0.963964,N02163
TRINITY_DN28_c0_g2_i1,201,0.457711,-0.021739,-0.192661,16,1.520567,66,0.045898,true,0.9801,N02761
TRINITY_DN28_c1_g1_i1,203,0.497537,0.049505,0.196078,19,1.516116,66,0.04541,true,0.942029,N02633
TRINITY_DN52_c0_g1_i1,228,0.350877,-0.425,0.27027,10,1.73913,52,0.039063,false,NA,NA
TRINITY_DN53_c0_g1_i1,268,0.466418,0.12,0.006993,18,1.252987,87,0.060791,false,NA,NA
TRINITY_DN2_c0_g1_i1,501,0.471058,-0.016949,-0.116981,51,1.83556,103,0.111328,true,0.8875,N00053
TRINITY_DN2_c0_g1_i10,360,0.547222,-0.076142,-0.177914,51,1.90338,101,0.084229,false,NA,NA
TRINITY_DN2_c0_g1_i11,314,0.535032,-0.047619,-0.191781,37,1.650284,103,0.072998,true,0.986301,N01939
TRINITY_DN2_c0_g1_i12,498,0.471888,-0.012766,-0.13308,54,1.948131,102,0.110352,true,0.954198,N00872
TRINITY_DN2_c0_g1_i13,208,0.480769,-0.16,-0.018519,19,1.622332,68,0.047852,false,NA,NA
TRINITY_DN2_c0_g1_i14,498,0.47992,-0.020921,-0.127413,54,1.883985,102,0.110352,true,0.941667,N00053
TRINITY_DN2_c0_g1_i15,498,0.483936,-0.012448,-0.128405,54,1.852321,102,0.110352,true,0.9375,N00053
TRINITY_DN2_c0_g1_i16,360,0.538889,-0.072165,-0.180723,50,1.923077,101,0.083496,false,NA,NA
TRINITY_DN2_c0_g1_i17,498,0.481928,-0.016667,-0.124031,53,1.833426,102,0.110596,true,0.935417,N00053
TRINITY_DN2_c0_g1_i18,360,0.547222,-0.06599,-0.190184,50,1.863354,101,0.084229,true,0.805556,N00048
TRINITY_DN2_c0_g1_i19,498,0.47992,-0.012552,-0.119691,52,1.813699,102,0.109863,true,0.933333,N00053
TRINITY_DN2_c0_g1_i20,241,0.493776,0.02521,-0.295082,19,1.294234,79,0.055176,false,NA,NA
TRINITY_DN2_c0_g1_i21,360,0.544444,-0.071429,-0.182927,49,1.846154,101,0.084229,false,NA,NA
TRINITY_DN2_c0_g1_i23,225,0.502222,-0.168142,0.035714,23,1.668279,74,0.050293,true,0.982222,N02030
TRINITY_DN2_c0_g1_i24,220,0.495455,-0.137615,0.027027,20,1.509952,72,0.050293,true,0.973333,N02029
TRINITY_DN2_c0_g1_i25,211,0.511848,-0.055556,-0.048544,27,1.959752,69,0.049316,false,NA,NA
TRINITY_DN2_c0_g1_i27,314,0.535032,-0.02381,-0.178082,38,1.692002,103,0.073242,false,NA,NA
TRINITY_DN2_c0_g1_i28,311,0.514469,-0.1125,-0.165563,34,1.673366,102,0.072266,true,0.99061,N02024
TRINITY_DN2_c0_g1_i29,501,0.467066,-0.017094,-0.123596,50,1.830471,103,0.111328,true,0.891667,N00053
TRINITY_DN2_c0_g1_i3,214,0.471963,-0.108911,-0.079646,21,1.783333,70,0.049072,false,NA,NA
TRINITY_DN2_c0_g1_i30,311,0.511254,-0.119497,-0.157895,33,1.647352,102,0.072266,true,0.995305,N02024
TRINITY_DN2_c0_g1_i6,498,0.477912,-0.016807,-0.123077,54,1.899555,102,0.109863,true,0.925,N00053
TRINITY_DN2_c0_g1_i7,317,0.507886,-0.055901,-0.205128,32,1.570279,104,0.072754,true,0.977169,N01954
TRINITY_DN2_c0_g1_i8,317,0.520505,-0.006061,-0.223684,37,1.723332,104,0.07373,true,0.977169,N01959
TRINITY_DN2_c0_g1_i9,388,0.445876,0.00578,-0.04186,41,2.126169,88,0.084473,true,0.916031,N00872
TRINITY_DN2_c1_g1_i1,210,0.519048,0.137615,-0.069307,27,1.945779,67,0.048096,false,NA,NA
TRINITY_DN2_c1_g1_i2,311,0.511254,0.031447,-0.052632,41,2.019481,70,0.072998,true,0.751282,N00870
TRINITY_DN2_c1_g2_i1,213,0.525822,0.053571,0.029703,28,1.907259,70,0.049561,false,NA,NA
TRINITY_DN2_c1_g3_i1,327,0.492355,0.10559,-0.072289,39,1.990169,73,0.074951,true,0.65625,N01009
TRINITY_DN2_c3_g1_i1,342,0.435673,-0.006711,-0.046632,25,1.540541,61,0.076416,true,0.606403,N01847
TRINITY_DN24_c0_g1_i1,234,0.512821,-0.05,-0.087719,22,1.433584,70,0.053467,true,0.947619,N02394
TRINITY_DN23_c0_g1_i1,212,0.419811,0.078652,0.186992,14,1.50813,28,0.047363,false,NA,NA
TRINITY_DN47_c0_g1_i1,210,0.466667,-0.204082,-0.089286,21,1.916558,69,0.048828,true,1.0,N01961
TRINITY_DN4_c0_g1_i1,246,0.520325,-0.09375,-0.033898,35,2.12069,53,0.056885,true,0.632391,N00873
TRINITY_DN4_c0_g2_i1,213,0.539906,-0.130435,-0.040816,29,1.900615,71,0.049072,true,1.0,N02048
TRINITY_DN4_c1_g1_i1,208,0.495192,0.203883,-0.009524,22,1.800157,69,0.047119,true,0.980952,N01972
TRINITY_DN31_c0_g1_i1,279,0.483871,-0.037037,-0.138889,21,1.287692,92,0.06543,false,NA,NA
TRINITY_DN31_c0_g1_i2,285,0.508772,-0.048276,-0.128571,29,1.576087,94,0.06543,false,NA,NA
TRINITY_DN31_c0_g1_i3,288,0.493056,-0.070423,-0.178082,29,1.665072,95,0.067871,false,NA,NA
TRINITY_DN31_c0_g1_i4,285,0.519298,-0.067568,-0.124088,30,1.56852,94,0.065674,true,0.971831,N02046
TRINITY_DN21_c0_g1_i1,271,0.512915,0.05036,0.030303,29,1.631175,67,0.062744,true,0.838006,N00051
TRINITY_DN21_c1_g1_i1,267,0.546816,-0.164384,-0.041322,27,1.390357,88,0.061035,true,0.990868,N02057
TRINITY_DN21_c1_g1_i2,261,0.521073,-0.235294,-0.008,25,1.493819,86,0.060059,false,NA,NA
TRINITY_DN21_c1_g1_i3,222,0.531532,-0.084746,-0.019231,24,1.541667,73,0.051514,true,0.981735,N02057
TRINITY_DN21_c1_g1_i4,216,0.5,-0.166667,0.018519,22,1.67619,71,0.050537,true,0.976852,N01992
TRINITY_DN21_c1_g1_i5,264,0.511364,-0.22963,-0.03876,19,1.162187,87,0.059814,false,NA,NA
TRINITY_DN21_c1_g1_i6,219,0.488584,-0.158879,-0.017857,16,1.255914,72,0.05127,true,0.986301,N01989
TRINITY_DN45_c0_g1_i2,216,0.50463,-0.211009,0.028037,22,1.674419,71,0.049316,true,0.971429,N01970
TRINITY_DN45_c0_g1_i3,219,0.497717,-0.211009,0.036364,22,1.697674,72,0.051025,false,NA,NA
TRINITY_DN45_c0_g1_i4,216,0.49537,-0.196262,0.027523,20,1.569767,71,0.049561,true,0.966667,N01973
TRINITY_DN45_c0_g1_i5,207,0.487923,-0.168317,0.037736,23,1.921308,68,0.04834,true,0.990338,N02016
TRINITY_DN45_c0_g2_i1,201,0.497512,-0.04,-0.029703,22,1.771635,66,0.046875,true,0.899543,N02018
TRINITY_DN45_c0_g2_i2,201,0.512438,-0.067961,0.0,24,1.827273,66,0.046875,true,0.899543,N02020
TRINITY_DN92_c0_g1_i1,593,0.453626,-0.197026,-0.061728,38,1.295951,66,0.130127,true,0.135916,N02511
TRINITY_DN6_c0_g1_i1,229,0.471616,-0.055556,-0.107438,21,1.654283,70,0.053467,true,0.969432,N00027
TRINITY_DN6_c0_g1_i2,213,0.474178,-0.089109,-0.107143,21,1.767984,70,0.049316,true,0.995305,N02097
TRINITY_DN6_c0_g1_i3,705,0.42695,0.322259,-0.034653,33,1.146172,180,0.13623,false,NA,NA
TRINITY_DN6_c0_g2_i1,466,0.396996,-0.016216,0.017794,23,1.252981,75,0.090576,true,0.477941,N00031
TRINITY_DN6_c0_g2_i10,312,0.365385,0.263158,0.10101,14,1.444444,38,0.060791,true,0.477941,N00031
TRINITY_DN6_c0_g2_i11,356,0.398876,0.15493,0.102804,32,2.315447,68,0.071777,true,0.485759,N01010
TRINITY_DN6_c0_g2_i2,220,0.486364,-0.009346,-0.20354,21,1.614256,60,0.048828,true,0.400735,N00031
TRINITY_DN6_c0_g2_i3,307,0.488599,-0.16,0.235669,33,1.848385,74,0.056152,true,0.052945,N02511
TRINITY_DN6_c0_g2_i4,560,0.442857,-0.120968,-0.064103,58,2.143753,69,0.116699,true,0.80538,N01010
TRINITY_DN6_c0_g2_i5,486,0.417695,-0.172414,-0.109541,43,2.090636,71,0.097656,true,0.656646,N01010
TRINITY_DN6_c0_g2_i6,556,0.435252,-0.165289,-0.057325,45,1.756899,66,0.114258,true,0.753165,N01010
TRINITY_DN6_c0_g2_i9,295,0.355932,0.371429,0.021053,9,1.117424,44,0.052979,true,0.417279,N00031
TRINITY_DN6_c0_g3_i1,530,0.409434,-0.013825,-0.14377,43,1.936279,67,0.107178,true,0.851351,N00036
TRINITY_DN6_c0_g3_i2,530,0.398113,-0.061611,-0.115987,41,1.959776,67,0.108154,true,0.839655,N00034
TRINITY_DN6_c9_g1_i1,204,0.519608,0.018868,0.183673,25,1.816239,67,0.044434,true,1.0,N03035
TRINITY_DN6_c10_g1_i1,237,0.514768,-0.032787,0.252174,27,1.72155,59,0.053955,true,0.278496,N02556
TRINITY_DN26_c0_g1_i1,210,0.485714,0.078431,0.222222,19,1.54352,66,0.047607,true,1.0,N02087
TRINITY_DN26_c0_g1_i2,219,0.488584,0.084112,0.214286,19,1.46411,69,0.049805,true,1.0,N02126
TRINITY_DN26_c0_g1_i3,300,0.47,0.021277,-0.056604,26,1.570048,68,0.065186,true,0.742627,N00280
TRINITY_DN26_c1_g1_i1,243,0.522634,-0.023622,-0.051724,32,1.929529,66,0.056885,true,0.382911,N01010
TRINITY_DN11_c0_g1_i1,202,0.514851,0.115385,0.163265,18,1.362819,66,0.046143,true,0.935185,N03037
TRINITY_DN18_c1_g1_i1,450,0.488889,-0.063636,-0.026087,38,1.418969,112,0.100586,true,1.0,N01013
TRINITY_DN13_c0_g1_i1,219,0.424658,0.010753,0.047619,28,2.836263,61,0.048828,false,NA,NA
